results_w-1\ex5p.blif.txt,0,0,45,227,792,0,0,8,63,0,1064,40,8.119e-009,4.15413e-009,46,6.62312, 71,2.37015e+007,1.58503e+006,4893.44,0.109,5.5789e-009,295.911
results_w-1\ex5pTMR.blif.txt,0,0,135,744,2376,0,0,8,63,0,3255,40,1.006e-008,5.19068e-009,64,5.77208, 162,2.37015e+007,4.82918e+006,7049.54,0.202,5.95375e-009,674.317
results_w-1\frisc.blif.txt,0,0,276,965,2298,0,0,20,116,886,3539,40,1.808e-008,1.02778e-008,56,6.78665, 129,2.37015e+007,5.31803e+006,6004.89,0.262,1.0699e-008,817.911
results_w-1\friscTMR.blif.txt,0,0,828,3011,6894,0,0,20,116,2658,10733,40,2.035e-008,1.08049e-008,68,6.42597, 411,2.37015e+007,1.61168e+007,7309.34,0.619,1.101e-008,36582.1
results_w-1\misex3.blif.txt,0,0,66,502,829,0,0,14,14,0,1397,40,7.64e-009,3.81228e-009,38,6.00714, 78,2.37015e+007,2.07387e+006,4339.08,0.126,4.82614e-009,242.764
results_w-1\misex3TMR.blif.txt,0,0,198,1520,2487,0,0,14,14,0,4205,40,9.224e-009,5.13331e-009,52,5.89695, 175,2.37015e+007,6.23647e+006,5724.37,0.266,5.33842e-009,562.471
results_w-1\pdc.blif.txt,0,0,84,979,3512,0,0,16,40,0,4575,40,9.783e-009,5.74933e-009,62,7.86385, 158,2.37015e+007,6.78457e+006,6897.47,0.331,6.56977e-009,1522.47
results_w-1\pdcTMR.blif.txt,0,0,252,2977,10536,0,0,16,40,0,13765,40,40,40,40,40, 40,40,40,,40,40,40
results_w-1\s298.blif.txt,0,0,172,432,1326,0,0,4,6,8,1930,40,1.513e-008,7.9058e-009,30,5.27023, 84,2.37015e+007,2.8738e+006,3613.24,0.131,8.12122e-009,213.08
results_w-1\s298TMR.blif.txt,0,0,516,1302,3978,0,0,4,6,24,5796,40,1.4e-008,8.16828e-009,34,4.78945, 210,2.37015e+007,8.60662e+006,4057.97,0.324,8.25913e-009,589.367
results_w-1\s38417.blif.txt,0,68,291,2508,3175,0,0,29,106,1463,6042,40,1.213e-008,5.89762e-009,44,3.97875, 179,2.37015e+007,9.42133e+006,4755.32,0.372,6.18279e-009,745.62
results_w-1\s38417TMR.blif.txt,0,204,873,7630,9525,0,0,29,106,4389,18232,40,40,40,40,40, 40,40,40,,40,40,40
results_w-1\s38584.1.blif.txt,12,9,1600,1167,3389,0,0,38,304,1260,6177,40,9.226e-009,4.6451e-009,44,4.29433, 244,2.37015e+007,9.53984e+006,4755.32,0.408,5.09021e-009,883.096
results_w-1\s38584.1TMR.blif.txt,36,27,4800,3805,10167,0,0,38,304,3780,18835,40,40,40,40,40, 40,40,40,,40,40,40
results_w-1\seq.blif.txt,0,0,129,584,1037,0,0,41,35,0,1750,40,7.025e-009,3.86965e-009,46,6.42667, 91,2.37015e+007,2.59235e+006,4893.44,0.143,5.1563e-009,400.422
results_w-1\seqTMR.blif.txt,0,0,387,1787,3111,0,0,41,35,0,5285,40,8.54e-009,5.12231e-009,60,6.70402, 215,2.37015e+007,7.83632e+006,6757.53,0.328,5.31642e-009,1115.03
results_w-1\spla.blif.txt,0,0,53,892,2745,0,0,16,46,0,3690,40,8.952e-009,5.52222e-009,58,6.89737, 219,2.37015e+007,5.46616e+006,6154.77,0.246,6.01112e-009,792.297
results_w-1\splaTMR.blif.txt,0,0,159,2722,8235,0,0,16,46,0,11116,40,1.011e-008,6.63883e-009,66,6.81219, 324,2.37015e+007,1.64723e+007,7185.35,0.645,6.82194e-009,1212.6
results_w-1\tseng.blif.txt,0,0,132,283,631,0,0,52,122,385,1046,40,9.569e-009,5.80932e-009,30,4.75351, 60,2.37015e+007,1.58503e+006,3613.24,0.115,6.15117e-009,175.164
results_w-1\tsengTMR.blif.txt,0,0,396,971,1893,0,0,52,122,1155,3260,40,1.06e-008,5.87769e-009,36,4.99256, 171,2.37015e+007,4.90325e+006,4198.19,0.296,6.15117e-009,716.645
